symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AMD,2018-02-13 00:00:00+00:00,11.78,11.82,11.53,11.6,32126468,11.78,11.82,11.53,11.6,32126468,0.0,1.0
AMD,2018-02-14 00:00:00+00:00,12.2,12.31,11.63,11.72,51529646,12.2,12.31,11.63,11.72,51529646,0.0,1.0
AMD,2018-02-15 00:00:00+00:00,12.19,12.63,12.07,12.4,57497914,12.19,12.63,12.07,12.4,57497914,0.0,1.0
AMD,2018-02-16 00:00:00+00:00,11.82,12.23,11.82,12.11,45980623,11.82,12.23,11.82,12.11,45980623,0.0,1.0
AMD,2018-02-20 00:00:00+00:00,12.02,12.19,11.71,11.72,46430056,12.02,12.19,11.71,11.72,46430056,0.0,1.0
AMD,2018-02-21 00:00:00+00:00,11.72,12.12,11.72,12.12,39840153,11.72,12.12,11.72,12.12,39840153,0.0,1.0
AMD,2018-02-22 00:00:00+00:00,11.84,12.0,11.63,11.82,37579666,11.84,12.0,11.63,11.82,37579666,0.0,1.0
AMD,2018-02-23 00:00:00+00:00,12.07,12.16,11.94,11.95,32964802,12.07,12.16,11.94,11.95,32964802,0.0,1.0
AMD,2018-02-26 00:00:00+00:00,12.42,12.43,12.05,12.14,41830973,12.42,12.43,12.05,12.14,41830973,0.0,1.0
AMD,2018-02-27 00:00:00+00:00,12.53,12.88,12.39,12.43,55068108,12.53,12.88,12.39,12.43,55068108,0.0,1.0
AMD,2018-02-28 00:00:00+00:00,12.11,12.73,12.1,12.66,43024362,12.11,12.73,12.1,12.66,43024362,0.0,1.0
AMD,2018-03-01 00:00:00+00:00,11.9,12.27,11.66,12.26,63207377,11.9,12.27,11.66,12.26,63207377,0.0,1.0
AMD,2018-03-02 00:00:00+00:00,11.81,11.93,11.43,11.67,58123518,11.81,11.93,11.43,11.67,58123518,0.0,1.0
AMD,2018-03-05 00:00:00+00:00,11.91,12.06,11.61,11.69,43734836,11.91,12.06,11.61,11.69,43734836,0.0,1.0
AMD,2018-03-06 00:00:00+00:00,11.76,12.05,11.71,12.01,46751179,11.76,12.05,11.71,12.01,46751179,0.0,1.0
AMD,2018-03-07 00:00:00+00:00,12.24,12.82,11.55,11.58,127603194,12.24,12.82,11.55,11.58,127603194,0.0,1.0
AMD,2018-03-08 00:00:00+00:00,11.97,12.59,11.74,12.4,75412079,11.97,12.59,11.74,12.4,75412079,0.0,1.0
AMD,2018-03-09 00:00:00+00:00,11.7,12.04,11.58,12.03,88671179,11.7,12.04,11.58,12.03,88671179,0.0,1.0
AMD,2018-03-12 00:00:00+00:00,11.52,11.82,11.48,11.76,83266830,11.52,11.82,11.48,11.76,83266830,0.0,1.0
AMD,2018-03-13 00:00:00+00:00,11.64,12.04,11.1,11.5,173734863,11.64,12.04,11.1,11.5,173734863,0.0,1.0
AMD,2018-03-14 00:00:00+00:00,11.36,11.72,11.26,11.7,79249146,11.36,11.72,11.26,11.7,79249146,0.0,1.0
AMD,2018-03-15 00:00:00+00:00,11.46,11.55,11.19,11.43,62979274,11.46,11.55,11.19,11.43,62979274,0.0,1.0
AMD,2018-03-16 00:00:00+00:00,11.47,11.55,11.32,11.49,36335291,11.47,11.55,11.32,11.49,36335291,0.0,1.0
AMD,2018-03-19 00:00:00+00:00,11.43,11.74,11.35,11.41,53034019,11.43,11.74,11.35,11.41,53034019,0.0,1.0
AMD,2018-03-20 00:00:00+00:00,11.11,11.52,11.0,11.41,64277926,11.11,11.52,11.0,11.41,64277926,0.0,1.0
AMD,2018-03-21 00:00:00+00:00,11.26,11.34,11.11,11.16,44453537,11.26,11.34,11.11,11.16,44453537,0.0,1.0
AMD,2018-03-22 00:00:00+00:00,10.91,11.26,10.85,11.1,59569610,10.91,11.26,10.85,11.1,59569610,0.0,1.0
AMD,2018-03-23 00:00:00+00:00,10.63,10.97,10.57,10.91,54661263,10.63,10.97,10.57,10.91,54661263,0.0,1.0
AMD,2018-03-26 00:00:00+00:00,10.44,10.8,10.18,10.71,75239343,10.44,10.8,10.18,10.71,75239343,0.0,1.0
AMD,2018-03-27 00:00:00+00:00,10.0,10.59,9.9,10.51,68157322,10.0,10.59,9.9,10.51,68157322,0.0,1.0
AMD,2018-03-28 00:00:00+00:00,9.81,10.17,9.79,9.99,64832148,9.81,10.17,9.79,9.99,64832148,0.0,1.0
AMD,2018-03-29 00:00:00+00:00,10.05,10.08,9.81,9.94,48681415,10.05,10.08,9.81,9.94,48681415,0.0,1.0
AMD,2018-04-02 00:00:00+00:00,9.53,10.14,9.51,9.99,64824596,9.53,10.14,9.51,9.99,64824596,0.0,1.0
AMD,2018-04-03 00:00:00+00:00,9.55,9.77,9.3,9.63,54891576,9.55,9.77,9.3,9.63,54891576,0.0,1.0
AMD,2018-04-04 00:00:00+00:00,9.77,9.81,9.04,9.08,67356888,9.77,9.81,9.04,9.08,67356888,0.0,1.0
AMD,2018-04-05 00:00:00+00:00,10.02,10.2,9.91,10.05,65758791,10.02,10.2,9.91,10.05,65758791,0.0,1.0
AMD,2018-04-06 00:00:00+00:00,9.61,10.1,9.5,9.83,51087146,9.61,10.1,9.5,9.83,51087146,0.0,1.0
AMD,2018-04-09 00:00:00+00:00,9.53,9.84,9.52,9.75,38382608,9.53,9.84,9.52,9.75,38382608,0.0,1.0
AMD,2018-04-10 00:00:00+00:00,9.98,10.04,9.71,9.75,43036502,9.98,10.04,9.71,9.75,43036502,0.0,1.0
AMD,2018-04-11 00:00:00+00:00,9.82,10.03,9.79,9.87,29169324,9.82,10.03,9.79,9.87,29169324,0.0,1.0
AMD,2018-04-12 00:00:00+00:00,10.08,10.1,9.82,9.98,47784419,10.08,10.1,9.82,9.98,47784419,0.0,1.0
AMD,2018-04-13 00:00:00+00:00,9.93,10.22,9.88,10.2,38935658,9.93,10.22,9.88,10.2,38935658,0.0,1.0
AMD,2018-04-16 00:00:00+00:00,10.09,10.17,9.9,10.0,28875069,10.09,10.17,9.9,10.0,28875069,0.0,1.0
AMD,2018-04-17 00:00:00+00:00,10.52,10.53,10.2,10.28,45360314,10.52,10.53,10.2,10.28,45360314,0.0,1.0
AMD,2018-04-18 00:00:00+00:00,10.36,10.65,10.33,10.51,42449590,10.36,10.65,10.33,10.51,42449590,0.0,1.0
AMD,2018-04-19 00:00:00+00:00,10.11,10.33,9.99,10.18,57841640,10.11,10.33,9.99,10.18,57841640,0.0,1.0
AMD,2018-04-20 00:00:00+00:00,9.99,10.14,9.95,10.05,39011902,9.99,10.14,9.95,10.05,39011902,0.0,1.0
AMD,2018-04-23 00:00:00+00:00,10.04,10.19,9.97,10.09,42971272,10.04,10.19,9.97,10.09,42971272,0.0,1.0
AMD,2018-04-24 00:00:00+00:00,10.09,10.35,9.95,10.19,44992223,10.09,10.35,9.95,10.19,44992223,0.0,1.0
AMD,2018-04-25 00:00:00+00:00,9.71,10.09,9.56,10.06,90577981,9.71,10.09,9.56,10.06,90577981,0.0,1.0
AMD,2018-04-26 00:00:00+00:00,11.04,11.19,10.61,10.87,145284090,11.04,11.19,10.61,10.87,145284090,0.0,1.0
AMD,2018-04-27 00:00:00+00:00,11.11,11.36,11.02,11.2,74347782,11.11,11.36,11.02,11.2,74347782,0.0,1.0
AMD,2018-04-30 00:00:00+00:00,10.88,11.14,10.87,11.06,50608764,10.88,11.14,10.87,11.06,50608764,0.0,1.0
AMD,2018-05-01 00:00:00+00:00,11.13,11.15,10.77,10.83,43441602,11.13,11.15,10.77,10.83,43441602,0.0,1.0
AMD,2018-05-02 00:00:00+00:00,10.97,11.16,10.97,11.1,29267302,10.97,11.16,10.97,11.1,29267302,0.0,1.0
AMD,2018-05-03 00:00:00+00:00,10.93,11.06,10.83,10.9,33310596,10.93,11.06,10.83,10.9,33310596,0.0,1.0
AMD,2018-05-04 00:00:00+00:00,11.28,11.29,10.87,10.88,47884940,11.28,11.29,10.87,10.88,47884940,0.0,1.0
AMD,2018-05-07 00:00:00+00:00,11.59,11.68,11.3,11.32,54001692,11.59,11.68,11.3,11.32,54001692,0.0,1.0
AMD,2018-05-08 00:00:00+00:00,11.61,11.66,11.4,11.49,35218414,11.61,11.66,11.4,11.49,35218414,0.0,1.0
AMD,2018-05-09 00:00:00+00:00,11.95,11.98,11.57,11.65,49605743,11.95,11.98,11.57,11.65,49605743,0.0,1.0
AMD,2018-05-10 00:00:00+00:00,12.13,12.18,11.95,11.98,49744484,12.13,12.18,11.95,11.98,49744484,0.0,1.0
